PERC_TARGET,PERC_STOPLOSS,HIT_RATE,PASS_PROBABILITY,QTY_TRADES_SUCC,QTY_TRADES_FAIL
0.100, 1.000, 5.000, 0.000, 0, 106
0.100, 1.000, 10.000, 0.000, 0, 113
0.100, 1.000, 15.000, 0.000, 0, 120
0.100, 1.000, 20.000, 0.000, 0, 129
0.100, 1.000, 25.000, 0.000, 0, 138
0.100, 1.000, 30.000, 0.000, 0, 150
0.100, 1.000, 35.000, 0.000, 0, 163
0.100, 1.000, 40.000, 0.000, 0, 179
0.100, 1.000, 45.000, 0.000, 0, 200
0.100, 1.000, 50.000, 0.000, 0, 223
0.100, 1.000, 55.000, 0.000, 0, 254
0.100, 1.000, 60.000, 0.000, 0, 296
0.100, 1.000, 65.000, 0.000, 0, 352
0.100, 1.000, 70.000, 0.000, 0, 435
0.100, 1.000, 75.000, 0.000, 0, 574
0.100, 1.000, 80.000, 0.000, 0, 838
0.100, 1.000, 85.000, 0.000, 0, 1549
0.100, 1.000, 90.000, 0.000, 0, 10099
0.100, 1.000, 95.000, 100.000, 7134, 0
0.150, 1.000, 5.000, 0.000, 0, 107
0.150, 1.000, 10.000, 0.000, 0, 114
0.150, 1.000, 15.000, 0.000, 0, 122
0.150, 1.000, 20.000, 0.000, 0, 130
0.150, 1.000, 25.000, 0.000, 0, 141
0.150, 1.000, 30.000, 0.000, 0, 153
0.150, 1.000, 35.000, 0.000, 0, 168
0.150, 1.000, 40.000, 0.000, 0, 187
0.150, 1.000, 45.000, 0.000, 0, 208
0.150, 1.000, 50.000, 0.000, 0, 236
0.150, 1.000, 55.000, 0.000, 0, 274
0.150, 1.000, 60.000, 0.000, 0, 322
0.150, 1.000, 65.000, 0.000, 0, 397
0.150, 1.000, 70.000, 0.000, 0, 514
0.150, 1.000, 75.000, 0.000, 0, 734
0.150, 1.000, 80.000, 0.000, 0, 1263
0.150, 1.000, 85.000, 0.000, 0, 4492
0.150, 1.000, 90.000, 100.000, 9101, 0
0.150, 1.000, 95.000, 100.000, 3455, 0
0.200, 1.000, 5.000, 0.000, 0, 107
0.200, 1.000, 10.000, 0.000, 0, 114
0.200, 1.000, 15.000, 0.000, 0, 122
0.200, 1.000, 20.000, 0.000, 0, 132
0.200, 1.000, 25.000, 0.000, 0, 143
0.200, 1.000, 30.000, 0.000, 0, 157
0.200, 1.000, 35.000, 0.000, 0, 173
0.200, 1.000, 40.000, 0.000, 0, 193
0.200, 1.000, 45.000, 0.000, 0, 218
0.200, 1.000, 50.000, 0.000, 0, 252
0.200, 1.000, 55.000, 0.000, 0, 293
0.200, 1.000, 60.000, 0.000, 0, 357
0.200, 1.000, 65.000, 0.000, 0, 455
0.200, 1.000, 70.000, 0.000, 0, 630
0.200, 1.000, 75.000, 0.000, 0, 1008
0.200, 1.000, 80.000, 0.000, 0, 2510
0.200, 1.000, 85.000, 100.000, 15756, 0
0.200, 1.000, 90.000, 100.000, 4018, 0
0.200, 1.000, 95.000, 100.000, 2289, 0
0.250, 1.000, 5.000, 0.000, 0, 107
0.250, 1.000, 10.000, 0.000, 0, 115
0.250, 1.000, 15.000, 0.000, 0, 124
0.250, 1.000, 20.000, 0.000, 0, 134
0.250, 1.000, 25.000, 0.000, 0, 145
0.250, 1.000, 30.000, 0.000, 0, 160
0.250, 1.000, 35.000, 0.000, 0, 178
0.250, 1.000, 40.000, 0.000, 0, 200
0.250, 1.000, 45.000, 0.000, 0, 227
0.250, 1.000, 50.000, 0.000, 0, 266
0.250, 1.000, 55.000, 0.000, 0, 320
0.250, 1.000, 60.000, 0.000, 0, 401
0.250, 1.000, 65.000, 0.000, 0, 535
0.250, 1.000, 70.000, 0.000, 0, 799
0.250, 1.000, 75.000, 0.000, 0, 1604
0.250, 1.000, 80.000, 24.700, 206859, 94537
0.250, 1.000, 85.000, 100.000, 5129, 0
0.250, 1.000, 90.000, 100.000, 2557, 0
0.250, 1.000, 95.000, 100.000, 1706, 0
0.300, 1.000, 5.000, 0.000, 0, 107
0.300, 1.000, 10.000, 0.000, 0, 115
0.300, 1.000, 15.000, 0.000, 0, 125
0.300, 1.000, 20.000, 0.000, 0, 136
0.300, 1.000, 25.000, 0.000, 0, 149
0.300, 1.000, 30.000, 0.000, 0, 165
0.300, 1.000, 35.000, 0.000, 0, 184
0.300, 1.000, 40.000, 0.000, 0, 210
0.300, 1.000, 45.000, 0.000, 0, 243
0.300, 1.000, 50.000, 0.000, 0, 287
0.300, 1.000, 55.000, 0.000, 0, 352
0.300, 1.000, 60.000, 0.000, 0, 460
0.300, 1.000, 65.000, 0.000, 0, 651
0.300, 1.000, 70.000, 0.000, 0, 1116
0.300, 1.000, 75.000, 0.000, 0, 3979
0.300, 1.000, 80.000, 100.000, 8036, 0
0.300, 1.000, 85.000, 100.000, 3033, 0
0.300, 1.000, 90.000, 100.000, 1885, 0
0.300, 1.000, 95.000, 100.000, 1362, 0
0.350, 1.000, 5.000, 0.000, 0, 108
0.350, 1.000, 10.000, 0.000, 0, 116
0.350, 1.000, 15.000, 0.000, 0, 126
0.350, 1.000, 20.000, 0.000, 0, 138
0.350, 1.000, 25.000, 0.000, 0, 151
0.350, 1.000, 30.000, 0.000, 0, 169
0.350, 1.000, 35.000, 0.000, 0, 190
0.350, 1.000, 40.000, 0.000, 0, 218
0.350, 1.000, 45.000, 0.000, 0, 257
0.350, 1.000, 50.000, 0.000, 0, 309
0.350, 1.000, 55.000, 0.000, 0, 389
0.350, 1.000, 60.000, 0.000, 0, 532
0.350, 1.000, 65.000, 0.000, 0, 815
0.350, 1.000, 70.000, 0.000, 0, 1845
0.350, 1.000, 75.000, 99.800, 25612, 5198
0.350, 1.000, 80.000, 100.000, 3999, 0
0.350, 1.000, 85.000, 100.000, 2173, 0
0.350, 1.000, 90.000, 100.000, 1488, 0
0.350, 1.000, 95.000, 100.000, 1135, 0
0.400, 1.000, 5.000, 0.000, 0, 108
0.400, 1.000, 10.000, 0.000, 0, 117
0.400, 1.000, 15.000, 0.000, 0, 127
0.400, 1.000, 20.000, 0.000, 0, 139
0.400, 1.000, 25.000, 0.000, 0, 154
0.400, 1.000, 30.000, 0.000, 0, 173
0.400, 1.000, 35.000, 0.000, 0, 197
0.400, 1.000, 40.000, 0.000, 0, 228
0.400, 1.000, 45.000, 0.000, 0, 271
0.400, 1.000, 50.000, 0.000, 0, 333
0.400, 1.000, 55.000, 0.000, 0, 433
0.400, 1.000, 60.000, 0.000, 0, 628
0.400, 1.000, 65.000, 0.000, 0, 1116
0.400, 1.000, 70.000, 0.000, 0, 5095
0.400, 1.000, 75.000, 100.000, 6417, 0
0.400, 1.000, 80.000, 100.000, 2674, 0
0.400, 1.000, 85.000, 100.000, 1686, 0
0.400, 1.000, 90.000, 100.000, 1232, 0
0.400, 1.000, 95.000, 100.000, 972, 0
0.450, 1.000, 5.000, 0.000, 0, 108
0.450, 1.000, 10.000, 0.000, 0, 118
0.450, 1.000, 15.000, 0.000, 0, 128
0.450, 1.000, 20.000, 0.000, 0, 142
0.450, 1.000, 25.000, 0.000, 0, 158
0.450, 1.000, 30.000, 0.000, 0, 178
0.450, 1.000, 35.000, 0.000, 0, 204
0.450, 1.000, 40.000, 0.000, 0, 239
0.450, 1.000, 45.000, 0.000, 0, 287
0.450, 1.000, 50.000, 0.000, 0, 363
0.450, 1.000, 55.000, 0.000, 0, 498
0.450, 1.000, 60.000, 0.000, 0, 769
0.450, 1.000, 65.000, 0.000, 0, 1741
0.450, 1.000, 70.000, 99.900, 21647, 5202
0.450, 1.000, 75.000, 100.000, 3660, 0
0.450, 1.000, 80.000, 100.000, 2008, 0
0.450, 1.000, 85.000, 100.000, 1373, 0
0.450, 1.000, 90.000, 100.000, 1049, 0
0.450, 1.000, 95.000, 100.000, 849, 0
0.500, 1.000, 5.000, 0.000, 0, 108
0.500, 1.000, 10.000, 0.000, 0, 118
0.500, 1.000, 15.000, 0.000, 0, 129
0.500, 1.000, 20.000, 0.000, 0, 144
0.500, 1.000, 25.000, 0.000, 0, 160
0.500, 1.000, 30.000, 0.000, 0, 182
0.500, 1.000, 35.000, 0.000, 0, 211
0.500, 1.000, 40.000, 0.000, 0, 251
0.500, 1.000, 45.000, 0.000, 0, 312
0.500, 1.000, 50.000, 0.000, 0, 393
0.500, 1.000, 55.000, 0.000, 0, 573
0.500, 1.000, 60.000, 0.000, 0, 1007
0.500, 1.000, 65.000, 0.000, 0, 3979
0.500, 1.000, 70.000, 100.000, 6395, 0
0.500, 1.000, 75.000, 100.000, 2554, 0
0.500, 1.000, 80.000, 100.000, 1599, 0
0.500, 1.000, 85.000, 100.000, 1166, 0
0.500, 1.000, 90.000, 100.000, 913, 0
0.500, 1.000, 95.000, 100.000, 753, 0
0.550, 1.000, 5.000, 0.000, 0, 109
0.550, 1.000, 10.000, 0.000, 0, 119
0.550, 1.000, 15.000, 0.000, 0, 131
0.550, 1.000, 20.000, 0.000, 0, 145
0.550, 1.000, 25.000, 0.000, 0, 163
0.550, 1.000, 30.000, 0.000, 0, 188
0.550, 1.000, 35.000, 0.000, 0, 220
0.550, 1.000, 40.000, 0.000, 0, 264
0.550, 1.000, 45.000, 0.000, 0, 330
0.550, 1.000, 50.000, 0.000, 0, 448
0.550, 1.000, 55.000, 0.000, 0, 682
0.550, 1.000, 60.000, 0.000, 0, 1447
0.550, 1.000, 65.000, 94.300, 40675, 11877
0.550, 1.000, 70.000, 100.000, 3753, 0
0.550, 1.000, 75.000, 100.000, 1974, 0
0.550, 1.000, 80.000, 100.000, 1334, 0
0.550, 1.000, 85.000, 100.000, 1007, 0
0.550, 1.000, 90.000, 100.000, 810, 0
0.550, 1.000, 95.000, 100.000, 677, 0
0.600, 1.000, 5.000, 0.000, 0, 109
0.600, 1.000, 10.000, 0.000, 0, 119
0.600, 1.000, 15.000, 0.000, 0, 132
0.600, 1.000, 20.000, 0.000, 0, 148
0.600, 1.000, 25.000, 0.000, 0, 168
0.600, 1.000, 30.000, 0.000, 0, 193
0.600, 1.000, 35.000, 0.000, 0, 229
0.600, 1.000, 40.000, 0.000, 0, 280
0.600, 1.000, 45.000, 0.000, 0, 360
0.600, 1.000, 50.000, 0.000, 0, 505
0.600, 1.000, 55.000, 0.000, 0, 833
0.600, 1.000, 60.000, 0.000, 0, 2495
0.600, 1.000, 65.000, 100.000, 8081, 0
0.600, 1.000, 70.000, 100.000, 2677, 0
0.600, 1.000, 75.000, 100.000, 1596, 0
0.600, 1.000, 80.000, 100.000, 1143, 0
0.600, 1.000, 85.000, 100.000, 888, 0
0.600, 1.000, 90.000, 100.000, 727, 0
0.600, 1.000, 95.000, 100.000, 615, 0
0.650, 1.000, 5.000, 0.000, 0, 110
0.650, 1.000, 10.000, 0.000, 0, 121
0.650, 1.000, 15.000, 0.000, 0, 134
0.650, 1.000, 20.000, 0.000, 0, 150
0.650, 1.000, 25.000, 0.000, 0, 171
0.650, 1.000, 30.000, 0.000, 0, 199
0.650, 1.000, 35.000, 0.000, 0, 237
0.650, 1.000, 40.000, 0.000, 0, 295
0.650, 1.000, 45.000, 0.000, 0, 392
0.650, 1.000, 50.000, 0.000, 0, 567
0.650, 1.000, 55.000, 0.000, 0, 1086
0.650, 1.000, 60.000, 0.000, 0, 9933
0.650, 1.000, 65.000, 100.000, 4401, 0
0.650, 1.000, 70.000, 100.000, 2066, 0
0.650, 1.000, 75.000, 100.000, 1345, 0
0.650, 1.000, 80.000, 100.000, 1001, 0
0.650, 1.000, 85.000, 100.000, 798, 0
0.650, 1.000, 90.000, 100.000, 659, 0
0.650, 1.000, 95.000, 100.000, 564, 0
0.700, 1.000, 5.000, 0.000, 0, 110
0.700, 1.000, 10.000, 0.000, 0, 121
0.700, 1.000, 15.000, 0.000, 0, 135
0.700, 1.000, 20.000, 0.000, 0, 153
0.700, 1.000, 25.000, 0.000, 0, 174
0.700, 1.000, 30.000, 0.000, 0, 207
0.700, 1.000, 35.000, 0.000, 0, 248
0.700, 1.000, 40.000, 0.000, 0, 314
0.700, 1.000, 45.000, 0.000, 0, 425
0.700, 1.000, 50.000, 0.000, 0, 668
0.700, 1.000, 55.000, 0.000, 0, 1583
0.700, 1.000, 60.000, 99.800, 15961, 9961
0.700, 1.000, 65.000, 100.000, 3065, 0
0.700, 1.000, 70.000, 100.000, 1694, 0
0.700, 1.000, 75.000, 100.000, 1171, 0
0.700, 1.000, 80.000, 100.000, 887, 0
0.700, 1.000, 85.000, 100.000, 721, 0
0.700, 1.000, 90.000, 100.000, 604, 0
0.700, 1.000, 95.000, 100.000, 520, 0
0.750, 1.000, 5.000, 0.000, 0, 110
0.750, 1.000, 10.000, 0.000, 0, 121
0.750, 1.000, 15.000, 0.000, 0, 136
0.750, 1.000, 20.000, 0.000, 0, 155
0.750, 1.000, 25.000, 0.000, 0, 178
0.750, 1.000, 30.000, 0.000, 0, 211
0.750, 1.000, 35.000, 0.000, 0, 257
0.750, 1.000, 40.000, 0.000, 0, 335
0.750, 1.000, 45.000, 0.000, 0, 466
0.750, 1.000, 50.000, 0.000, 0, 805
0.750, 1.000, 55.000, 0.000, 0, 2691
0.750, 1.000, 60.000, 100.000, 6334, 0
0.750, 1.000, 65.000, 100.000, 2330, 0
0.750, 1.000, 70.000, 100.000, 1419, 0
0.750, 1.000, 75.000, 100.000, 1024, 0
0.750, 1.000, 80.000, 100.000, 803, 0
0.750, 1.000, 85.000, 100.000, 656, 0
0.750, 1.000, 90.000, 100.000, 557, 0
0.750, 1.000, 95.000, 100.000, 483, 0
0.800, 1.000, 5.000, 0.000, 0, 110
0.800, 1.000, 10.000, 0.000, 0, 123
0.800, 1.000, 15.000, 0.000, 0, 137
0.800, 1.000, 20.000, 0.000, 0, 157
0.800, 1.000, 25.000, 0.000, 0, 182
0.800, 1.000, 30.000, 0.000, 0, 218
0.800, 1.000, 35.000, 0.000, 0, 270
0.800, 1.000, 40.000, 0.000, 0, 355
0.800, 1.000, 45.000, 0.000, 0, 527
0.800, 1.000, 50.000, 0.000, 0, 993
0.800, 1.000, 55.000, 0.000, 0, 9993
0.800, 1.000, 60.000, 100.000, 3975, 0
0.800, 1.000, 65.000, 100.000, 1882, 0
0.800, 1.000, 70.000, 100.000, 1235, 0
0.800, 1.000, 75.000, 100.000, 913, 0
0.800, 1.000, 80.000, 100.000, 728, 0
0.800, 1.000, 85.000, 100.000, 605, 0
0.800, 1.000, 90.000, 100.000, 518, 0
0.800, 1.000, 95.000, 100.000, 451, 0
0.850, 1.000, 5.000, 0.000, 0, 111
0.850, 1.000, 10.000, 0.000, 0, 124
0.850, 1.000, 15.000, 0.000, 0, 139
0.850, 1.000, 20.000, 0.000, 0, 160
0.850, 1.000, 25.000, 0.000, 0, 188
0.850, 1.000, 30.000, 0.000, 0, 226
0.850, 1.000, 35.000, 0.000, 0, 284
0.850, 1.000, 40.000, 0.000, 0, 382
0.850, 1.000, 45.000, 0.000, 0, 601
0.850, 1.000, 50.000, 0.000, 0, 1333
0.850, 1.000, 55.000, 98.200, 18236, 7217
0.850, 1.000, 60.000, 100.000, 2921, 0
0.850, 1.000, 65.000, 100.000, 1573, 0
0.850, 1.000, 70.000, 100.000, 1085, 0
0.850, 1.000, 75.000, 100.000, 823, 0
0.850, 1.000, 80.000, 100.000, 666, 0
0.850, 1.000, 85.000, 100.000, 559, 0
0.850, 1.000, 90.000, 100.000, 482, 0
0.850, 1.000, 95.000, 100.000, 423, 0
0.900, 1.000, 5.000, 0.000, 0, 111
0.900, 1.000, 10.000, 0.000, 0, 124
0.900, 1.000, 15.000, 0.000, 0, 140
0.900, 1.000, 20.000, 0.000, 0, 162
0.900, 1.000, 25.000, 0.000, 0, 190
0.900, 1.000, 30.000, 0.000, 0, 233
0.900, 1.000, 35.000, 0.000, 0, 301
0.900, 1.000, 40.000, 0.000, 0, 417
0.900, 1.000, 45.000, 0.000, 0, 687
0.900, 1.000, 50.000, 0.000, 0, 2045
0.900, 1.000, 55.000, 100.000, 7156, 0
0.900, 1.000, 60.000, 100.000, 2286, 0
0.900, 1.000, 65.000, 100.000, 1368, 0
0.900, 1.000, 70.000, 100.000, 972, 0
0.900, 1.000, 75.000, 100.000, 757, 0
0.900, 1.000, 80.000, 100.000, 617, 0
0.900, 1.000, 85.000, 100.000, 522, 0
0.900, 1.000, 90.000, 100.000, 452, 0
0.900, 1.000, 95.000, 100.000, 398, 0
0.950, 1.000, 5.000, 0.000, 0, 111
0.950, 1.000, 10.000, 0.000, 0, 125
0.950, 1.000, 15.000, 0.000, 0, 142
0.950, 1.000, 20.000, 0.000, 0, 164
0.950, 1.000, 25.000, 0.000, 0, 195
0.950, 1.000, 30.000, 0.000, 0, 242
0.950, 1.000, 35.000, 0.000, 0, 319
0.950, 1.000, 40.000, 0.000, 0, 460
0.950, 1.000, 45.000, 0.000, 0, 820
0.950, 1.000, 50.000, 0.000, 0, 4060
0.950, 1.000, 55.000, 100.000, 4436, 0
0.950, 1.000, 60.000, 100.000, 1885, 0
0.950, 1.000, 65.000, 100.000, 1201, 0
0.950, 1.000, 70.000, 100.000, 880, 0
0.950, 1.000, 75.000, 100.000, 691, 0
0.950, 1.000, 80.000, 100.000, 572, 0
0.950, 1.000, 85.000, 100.000, 488, 0
0.950, 1.000, 90.000, 100.000, 424, 0
0.950, 1.000, 95.000, 100.000, 376, 0
1.000, 1.000, 5.000, 0.000, 0, 111
1.000, 1.000, 10.000, 0.000, 0, 125
1.000, 1.000, 15.000, 0.000, 0, 142
1.000, 1.000, 20.000, 0.000, 0, 166
1.000, 1.000, 25.000, 0.000, 0, 201
1.000, 1.000, 30.000, 0.000, 0, 250
1.000, 1.000, 35.000, 0.000, 0, 338
1.000, 1.000, 40.000, 0.000, 0, 498
1.000, 1.000, 45.000, 0.000, 0, 1009
1.000, 1.000, 50.000, 23.400, 52397, 25505
1.000, 1.000, 55.000, 100.000, 3233, 0
1.000, 1.000, 60.000, 100.000, 1608, 0
1.000, 1.000, 65.000, 100.000, 1067, 0
1.000, 1.000, 70.000, 100.000, 798, 0
1.000, 1.000, 75.000, 100.000, 639, 0
1.000, 1.000, 80.000, 100.000, 533, 0
1.000, 1.000, 85.000, 100.000, 458, 0
1.000, 1.000, 90.000, 100.000, 399, 0
1.000, 1.000, 95.000, 100.000, 355, 0
1.500, 1.000, 5.000, 0.000, 0, 114
1.500, 1.000, 10.000, 0.000, 0, 133
1.500, 1.000, 15.000, 0.000, 0, 161
1.500, 1.000, 20.000, 0.000, 0, 201
1.500, 1.000, 25.000, 0.000, 0, 269
1.500, 1.000, 30.000, 0.000, 0, 401
1.500, 1.000, 35.000, 0.000, 0, 800
1.500, 1.000, 40.000, 22.000, 38435, 17252
1.500, 1.000, 45.000, 100.000, 2572, 0
1.500, 1.000, 50.000, 100.000, 1286, 0
1.500, 1.000, 55.000, 100.000, 855, 0
1.500, 1.000, 60.000, 100.000, 641, 0
1.500, 1.000, 65.000, 100.000, 514, 0
1.500, 1.000, 70.000, 100.000, 428, 0
1.500, 1.000, 75.000, 100.000, 366, 0
1.500, 1.000, 80.000, 100.000, 320, 0
1.500, 1.000, 85.000, 100.000, 285, 0
1.500, 1.000, 90.000, 100.000, 256, 0
1.500, 1.000, 95.000, 100.000, 233, 0
2.000, 1.000, 5.000, 0.000, 0, 118
2.000, 1.000, 10.000, 0.000, 0, 142
2.000, 1.000, 15.000, 0.000, 0, 182
2.000, 1.000, 20.000, 0.000, 0, 252
2.000, 1.000, 25.000, 0.000, 0, 400
2.000, 1.000, 30.000, 0.000, 0, 993
2.000, 1.000, 35.000, 99.200, 6316, 1789
2.000, 1.000, 40.000, 100.000, 1608, 0
2.000, 1.000, 45.000, 100.000, 916, 0
2.000, 1.000, 50.000, 100.000, 641, 0
2.000, 1.000, 55.000, 100.000, 492, 0
2.000, 1.000, 60.000, 100.000, 402, 0
2.000, 1.000, 65.000, 100.000, 337, 0
2.000, 1.000, 70.000, 100.000, 291, 0
2.000, 1.000, 75.000, 100.000, 255, 0
2.000, 1.000, 80.000, 100.000, 230, 0
2.000, 1.000, 85.000, 100.000, 207, 0
2.000, 1.000, 90.000, 100.000, 188, 0
2.000, 1.000, 95.000, 100.000, 173, 0
2.500, 1.000, 5.000, 0.000, 0, 121
2.500, 1.000, 10.000, 0.000, 0, 155
2.500, 1.000, 15.000, 0.000, 0, 211
2.500, 1.000, 20.000, 0.000, 0, 332
2.500, 1.000, 25.000, 0.000, 0, 803
2.500, 1.000, 30.000, 98.500, 6324, 1471
2.500, 1.000, 35.000, 100.000, 1412, 0
2.500, 1.000, 40.000, 100.000, 799, 0
2.500, 1.000, 45.000, 100.000, 556, 0
2.500, 1.000, 50.000, 100.000, 429, 0
2.500, 1.000, 55.000, 100.000, 347, 0
2.500, 1.000, 60.000, 100.000, 293, 0
2.500, 1.000, 65.000, 100.000, 251, 0
2.500, 1.000, 70.000, 100.000, 220, 0
2.500, 1.000, 75.000, 100.000, 198, 0
2.500, 1.000, 80.000, 100.000, 178, 0
2.500, 1.000, 85.000, 100.000, 163, 0
2.500, 1.000, 90.000, 100.000, 149, 0
2.500, 1.000, 95.000, 100.000, 138, 0
3.000, 1.000, 5.000, 0.000, 0, 125
3.000, 1.000, 10.000, 0.000, 0, 166
3.000, 1.000, 15.000, 0.000, 0, 250
3.000, 1.000, 20.000, 0.000, 0, 503
3.000, 1.000, 25.000, 24.200, 18438, 8014
3.000, 1.000, 30.000, 100.000, 1591, 0
3.000, 1.000, 35.000, 100.000, 801, 0
3.000, 1.000, 40.000, 100.000, 532, 0
3.000, 1.000, 45.000, 100.000, 402, 0
3.000, 1.000, 50.000, 100.000, 318, 0
3.000, 1.000, 55.000, 100.000, 268, 0
3.000, 1.000, 60.000, 100.000, 229, 0
3.000, 1.000, 65.000, 100.000, 200, 0
3.000, 1.000, 70.000, 100.000, 178, 0
3.000, 1.000, 75.000, 100.000, 160, 0
3.000, 1.000, 80.000, 100.000, 146, 0
3.000, 1.000, 85.000, 100.000, 134, 0
3.000, 1.000, 90.000, 100.000, 123, 0
3.000, 1.000, 95.000, 100.000, 115, 0
3.500, 1.000, 5.000, 0.000, 0, 130
3.500, 1.000, 10.000, 0.000, 0, 181
3.500, 1.000, 15.000, 0.000, 0, 305
3.500, 1.000, 20.000, 0.000, 0, 1008
3.500, 1.000, 25.000, 99.700, 2515, 1213
3.500, 1.000, 30.000, 100.000, 913, 0
3.500, 1.000, 35.000, 100.000, 560, 0
3.500, 1.000, 40.000, 100.000, 401, 0
3.500, 1.000, 45.000, 100.000, 314, 0
3.500, 1.000, 50.000, 100.000, 256, 0
3.500, 1.000, 55.000, 100.000, 219, 0
3.500, 1.000, 60.000, 100.000, 188, 0
3.500, 1.000, 65.000, 100.000, 167, 0
3.500, 1.000, 70.000, 100.000, 149, 0
3.500, 1.000, 75.000, 100.000, 135, 0
3.500, 1.000, 80.000, 100.000, 124, 0
3.500, 1.000, 85.000, 100.000, 114, 0
3.500, 1.000, 90.000, 100.000, 105, 0
3.500, 1.000, 95.000, 100.000, 98, 0
4.000, 1.000, 5.000, 0.000, 0, 134
4.000, 1.000, 10.000, 0.000, 0, 200
4.000, 1.000, 15.000, 0.000, 0, 406
4.000, 1.000, 20.000, 23.900, 13626, 5877
4.000, 1.000, 25.000, 100.000, 1277, 0
4.000, 1.000, 30.000, 100.000, 640, 0
4.000, 1.000, 35.000, 100.000, 427, 0
4.000, 1.000, 40.000, 100.000, 324, 0
4.000, 1.000, 45.000, 100.000, 258, 0
4.000, 1.000, 50.000, 100.000, 214, 0
4.000, 1.000, 55.000, 100.000, 182, 0
4.000, 1.000, 60.000, 100.000, 161, 0
4.000, 1.000, 65.000, 100.000, 143, 0
4.000, 1.000, 70.000, 100.000, 128, 0
4.000, 1.000, 75.000, 100.000, 117, 0
4.000, 1.000, 80.000, 100.000, 107, 0
4.000, 1.000, 85.000, 100.000, 99, 0
4.000, 1.000, 90.000, 100.000, 92, 0
4.000, 1.000, 95.000, 100.000, 86, 0
4.500, 1.000, 5.000, 0.000, 0, 138
4.500, 1.000, 10.000, 0.000, 0, 224
4.500, 1.000, 15.000, 0.000, 0, 579
4.500, 1.000, 20.000, 98.600, 3239, 980
4.500, 1.000, 25.000, 100.000, 850, 0
4.500, 1.000, 30.000, 100.000, 491, 0
4.500, 1.000, 35.000, 100.000, 347, 0
4.500, 1.000, 40.000, 100.000, 267, 0
4.500, 1.000, 45.000, 100.000, 218, 0
4.500, 1.000, 50.000, 100.000, 184, 0
4.500, 1.000, 55.000, 100.000, 159, 0
4.500, 1.000, 60.000, 100.000, 140, 0
4.500, 1.000, 65.000, 100.000, 125, 0
4.500, 1.000, 70.000, 100.000, 113, 0
4.500, 1.000, 75.000, 100.000, 103, 0
4.500, 1.000, 80.000, 100.000, 94, 0
4.500, 1.000, 85.000, 100.000, 88, 0
4.500, 1.000, 90.000, 100.000, 82, 0
4.500, 1.000, 95.000, 100.000, 76, 0
5.000, 1.000, 5.000, 0.000, 0, 142
5.000, 1.000, 10.000, 0.000, 0, 251
5.000, 1.000, 15.000, 0.000, 0, 1005
5.000, 1.000, 20.000, 100.000, 1616, 0
5.000, 1.000, 25.000, 100.000, 642, 0
5.000, 1.000, 30.000, 100.000, 402, 0
5.000, 1.000, 35.000, 100.000, 292, 0
5.000, 1.000, 40.000, 100.000, 230, 0
5.000, 1.000, 45.000, 100.000, 190, 0
5.000, 1.000, 50.000, 100.000, 160, 0
5.000, 1.000, 55.000, 100.000, 140, 0
5.000, 1.000, 60.000, 100.000, 124, 0
5.000, 1.000, 65.000, 100.000, 111, 0
5.000, 1.000, 70.000, 100.000, 101, 0
5.000, 1.000, 75.000, 100.000, 92, 0
5.000, 1.000, 80.000, 100.000, 85, 0
5.000, 1.000, 85.000, 100.000, 78, 0
5.000, 1.000, 90.000, 100.000, 73, 0
5.000, 1.000, 95.000, 100.000, 69, 0
0.150, 1.500, 5.000, 0.000, 0, 71
0.150, 1.500, 10.000, 0.000, 0, 76
0.150, 1.500, 15.000, 0.000, 0, 80
0.150, 1.500, 20.000, 0.000, 0, 86
0.150, 1.500, 25.000, 0.000, 0, 93
0.150, 1.500, 30.000, 0.000, 0, 100
0.150, 1.500, 35.000, 0.000, 0, 109
0.150, 1.500, 40.000, 0.000, 0, 120
0.150, 1.500, 45.000, 0.000, 0, 133
0.150, 1.500, 50.000, 0.000, 0, 149
0.150, 1.500, 55.000, 0.000, 0, 170
0.150, 1.500, 60.000, 0.000, 0, 198
0.150, 1.500, 65.000, 0.000, 0, 235
0.150, 1.500, 70.000, 0.000, 0, 291
0.150, 1.500, 75.000, 0.000, 0, 383
0.150, 1.500, 80.000, 0.000, 0, 556
0.150, 1.500, 85.000, 0.000, 0, 1033
0.150, 1.500, 90.000, 0.000, 0, 6627
0.150, 1.500, 95.000, 100.000, 4761, 0
0.225, 1.500, 5.000, 0.000, 0, 71
0.225, 1.500, 10.000, 0.000, 0, 76
0.225, 1.500, 15.000, 0.000, 0, 81
0.225, 1.500, 20.000, 0.000, 0, 88
0.225, 1.500, 25.000, 0.000, 0, 94
0.225, 1.500, 30.000, 0.000, 0, 102
0.225, 1.500, 35.000, 0.000, 0, 112
0.225, 1.500, 40.000, 0.000, 0, 125
0.225, 1.500, 45.000, 0.000, 0, 139
0.225, 1.500, 50.000, 0.000, 0, 159
0.225, 1.500, 55.000, 0.000, 0, 183
0.225, 1.500, 60.000, 0.000, 0, 216
0.225, 1.500, 65.000, 0.000, 0, 266
0.225, 1.500, 70.000, 0.000, 0, 343
0.225, 1.500, 75.000, 0.000, 0, 489
0.225, 1.500, 80.000, 0.000, 0, 841
0.225, 1.500, 85.000, 0.000, 0, 2979
0.225, 1.500, 90.000, 100.000, 6143, 0
0.225, 1.500, 95.000, 100.000, 2304, 0
0.300, 1.500, 5.000, 0.000, 0, 72
